event_id,shipment_id,event_timestamp,event_type,event_city,latitude,longitude,event_delay_minutes
3987,798,2024-12-08 04:24:00,In Transit,Pune,19.54009,79.32278,0
3988,798,2024-12-08 08:48:00,At Hub,Hyderabad,16.49753,78.62163,0
3989,798,2024-12-08 13:03:00,Out For Delivery,Mysuru,14.70486,78.77465,8
3990,798,2024-12-08 15:44:00,Delivered,Mysuru,11.85042,75.90046,11
3991,799,2024-01-01 00:00:00,Picked Up,Pune,15.03501,73.96818,0
3992,799,2024-01-01 05:35:00,In Transit,Mumbai,11.70084,73.67375,0
3993,799,2024-01-01 11:10:00,At Hub,Mumbai,20.09737,75.548,21
3994,799,2024-01-01 16:34:00,Out For Delivery,Mysuru,16.7146,80.74688,13
3995,799,2024-01-01 19:58:00,Delivered,Mumbai,18.06831,73.28298,12
3996,800,2024-04-09 00:00:00,Picked Up,Bengaluru,18.99287,79.65532,0
3997,800,2024-04-09 03:20:00,In Transit,Mysuru,11.79061,73.30154,0
3998,800,2024-04-09 06:41:00,At Hub,Pune,11.9274,75.44574,0
3999,800,2024-04-09 09:55:00,Out For Delivery,Pune,13.8287,80.52205,52
4000,800,2024-04-09 11:57:00,Delivered,Pune,14.70389,72.90084,18
4001,801,2025-02-16 00:00:00,Picked Up,Chennai,14.11198,77.17376,0
4002,801,2025-02-16 01:51:00,In Transit,Hyderabad,15.05153,74.90981,0
4003,801,2025-02-16 03:43:00,At Hub,Bengaluru,20.16646,75.39997,8
4004,801,2025-02-16 05:31:00,Out For Delivery,Hyderabad,14.8201,77.93873,1
4005,801,2025-02-16 06:39:00,Delivered,Bengaluru,19.37289,77.42804,0
4006,802,2024-03-14 00:00:00,Picked Up,Pune,15.41839,78.19072,0
4007,802,2024-03-14 01:57:00,In Transit,Chennai,19.78939,79.49206,0
4008,802,2024-03-14 03:55:00,At Hub,Chennai,11.84811,75.42433,27
4009,802,2024-03-14 05:49:00,Out For Delivery,Pune,17.59163,79.77117,0
4010,802,2024-03-14 07:01:00,Delivered,Hyderabad,17.8627,81.20613,0
4011,803,2025-01-24 00:00:00,Picked Up,Mumbai,13.87116,80.19991,0
4012,803,2025-01-24 02:48:00,In Transit,Pune,18.16962,75.68717,0
4013,803,2025-01-24 05:36:00,At Hub,Mysuru,18.3672,77.18451,0
4014,803,2025-01-24 08:18:00,Out For Delivery,Mysuru,14.04292,78.27084,9
4015,803,2025-01-24 10:01:00,Delivered,Mysuru,11.76446,76.31588,0
4016,804,2024-07-20 00:00:00,Picked Up,Mysuru,16.45475,80.21413,0
4017,804,2024-07-20 01:18:00,In Transit,Bengaluru,19.57549,77.15349,0
4018,804,2024-07-20 02:37:00,At Hub,Hyderabad,18.05809,76.36587,13
4019,804,2024-07-20 03:54:00,Out For Delivery,Mysuru,14.72826,78.08121,0
4020,804,2024-07-20 04:42:00,Delivered,Mumbai,11.65797,78.85766,14
4021,805,2025-03-06 00:00:00,Picked Up,Mysuru,18.76916,76.01245,0
4022,805,2025-03-06 06:38:00,In Transit,Chennai,15.3971,79.99128,0
4023,805,2025-03-06 13:16:00,At Hub,Bengaluru,14.31859,78.47413,0
4024,805,2025-03-06 19:40:00,Out For Delivery,Chennai,16.39982,73.92762,19
4025,805,2025-03-06 23:42:00,Delivered,Bengaluru,17.48712,81.17657,14
4026,806,2024-03-22 00:00:00,Picked Up,Mumbai,18.17301,80.78938,0
4027,806,2024-03-22 03:11:00,In Transit,Bengaluru,13.38084,79.28907,0
4028,806,2024-03-22 06:23:00,At Hub,Mumbai,11.67589,78.40269,0
4029,806,2024-03-22 09:28:00,Out For Delivery,Pune,19.00292,80.01756,0
4030,806,2024-03-22 11:25:00,Delivered,Pune,11.69402,77.86365,0
4031,807,2024-06-30 00:00:00,Picked Up,Bengaluru,14.70014,76.15782,0
4032,807,2024-06-30 05:34:00,In Transit,Hyderabad,18.73875,75.22659,0
4033,807,2024-06-30 11:08:00,At Hub,Mysuru,13.6941,75.35781,23
4034,807,2024-06-30 16:31:00,Out For Delivery,Mysuru,18.76275,79.20389,22
4035,807,2024-06-30 19:54:00,Delivered,Mysuru,12.03662,74.33696,11
4036,808,2024-01-12 00:00:00,Picked Up,Mysuru,15.72664,73.25657,0
4037,808,2024-01-12 05:57:00,In Transit,Chennai,18.83699,78.81845,0
4038,808,2024-01-12 11:55:00,At Hub,Bengaluru,19.70961,78.60251,0
4039,808,2024-01-12 17:39:00,Out For Delivery,Bengaluru,16.7219,81.09735,6
4040,808,2024-01-12 21:17:00,Delivered,Mysuru,17.08652,72.77092,15
4041,809,2025-02-07 00:00:00,Picked Up,Chennai,17.79708,80.46812,0
4042,809,2025-02-07 05:04:00,In Transit,Mysuru,18.42155,77.63773,0
4043,809,2025-02-07 10:09:00,At Hub,Bengaluru,13.96556,78.1328,8
4044,809,2025-02-07 15:03:00,Out For Delivery,Chennai,16.78633,73.85042,0
4045,809,2025-02-07 18:08:00,Delivered,Mumbai,12.6156,74.83359,12
4046,810,2024-06-10 00:00:00,Picked Up,Hyderabad,18.76664,75.37841,0
4047,810,2024-06-10 01:13:00,In Transit,Pune,15.74612,80.78203,0
4048,810,2024-06-10 02:27:00,At Hub,Pune,13.4762,75.92871,0
4049,810,2024-06-10 03:38:00,Out For Delivery,Mysuru,19.34438,80.55616,26
4050,810,2024-06-10 04:23:00,Delivered,Hyderabad,18.25677,74.50931,13
4051,811,2025-02-28 00:00:00,Picked Up,Chennai,11.71584,75.87721,0
4052,811,2025-02-28 05:41:00,In Transit,Hyderabad,12.73148,78.75141,0
4053,811,2025-02-28 11:22:00,At Hub,Chennai,18.77837,74.68894,0
4054,811,2025-02-28 16:50:00,Out For Delivery,Mysuru,15.26038,78.37782,6
4055,811,2025-02-28 20:18:00,Delivered,Hyderabad,12.07096,76.0327,0
4056,812,2024-03-09 00:00:00,Picked Up,Mysuru,18.15418,80.55355,0
4057,812,2024-03-09 05:32:00,In Transit,Bengaluru,15.09743,76.22756,0
4058,812,2024-03-09 11:04:00,At Hub,Bengaluru,17.61286,80.79639,0
4059,812,2024-03-09 16:24:00,Out For Delivery,Hyderabad,18.42497,77.8653,0
4060,812,2024-03-09 19:46:00,Delivered,Mumbai,12.4621,78.02405,0
4061,813,2024-05-25 00:00:00,Picked Up,Hyderabad,13.12469,76.9899,0
4062,813,2024-05-25 06:36:00,In Transit,Pune,16.1032,80.21059,0
4063,813,2024-05-25 13:13:00,At Hub,Bengaluru,13.50941,80.19342,0
4064,813,2024-05-25 19:36:00,Out For Delivery,Hyderabad,12.98779,76.24764,0
4065,813,2024-05-25 23:37:00,Delivered,Mysuru,15.62704,75.59006,13
4066,814,2024-08-04 00:00:00,Picked Up,Pune,14.64157,79.99949,0
4067,814,2024-08-04 05:17:00,In Transit,Mysuru,16.31783,78.81724,0
4068,814,2024-08-04 10:35:00,At Hub,Bengaluru,19.30424,80.43533,0
4069,814,2024-08-04 15:41:00,Out For Delivery,Mumbai,11.71642,75.81615,10
4070,814,2024-08-04 18:54:00,Delivered,Mumbai,19.29345,74.9168,3
4071,815,2025-03-15 00:00:00,Picked Up,Pune,13.87581,75.16308,0
4072,815,2025-03-15 02:23:00,In Transit,Hyderabad,16.82713,76.35733,0
4073,815,2025-03-15 04:47:00,At Hub,Bengaluru,17.36553,74.29931,12
4074,815,2025-03-15 07:06:00,Out For Delivery,Mumbai,19.61433,74.82754,9
4075,815,2025-03-15 08:34:00,Delivered,Pune,12.70735,75.14027,0
4076,816,2024-07-16 00:00:00,Picked Up,Chennai,13.95038,77.81731,0
4077,816,2024-07-16 01:17:00,In Transit,Hyderabad,18.60568,79.19988,0
4078,816,2024-07-16 02:34:00,At Hub,Chennai,13.78361,74.65873,7
4079,816,2024-07-16 03:48:00,Out For Delivery,Hyderabad,19.74137,75.5123,1
4080,816,2024-07-16 04:35:00,Delivered,Bengaluru,15.33106,78.72266,9
4081,817,2024-05-22 00:00:00,Picked Up,Pune,16.61272,75.29787,0
4082,817,2024-05-22 04:32:00,In Transit,Mysuru,16.31833,78.93022,0
4083,817,2024-05-22 09:04:00,At Hub,Mysuru,17.2798,74.38366,0
4084,817,2024-05-22 13:27:00,Out For Delivery,Bengaluru,15.2658,74.2395,3
4085,817,2024-05-22 16:13:00,Delivered,Chennai,11.70103,72.94996,0
4086,818,2024-11-07 00:00:00,Picked Up,Mysuru,19.80205,73.75212,0
4087,818,2024-11-07 02:13:00,In Transit,Pune,17.66376,73.09775,0
4088,818,2024-11-07 04:26:00,At Hub,Bengaluru,12.441,76.97811,6
4089,818,2024-11-07 06:34:00,Out For Delivery,Bengaluru,19.72007,79.36056,14
4090,818,2024-11-07 07:55:00,Delivered,Bengaluru,16.73829,76.50365,4
4091,819,2024-06-14 00:00:00,Picked Up,Chennai,14.59875,80.83437,0
4092,819,2024-06-14 01:49:00,In Transit,Bengaluru,16.74531,77.59584,0
4093,819,2024-06-14 03:38:00,At Hub,Mumbai,15.35052,73.50883,2
4094,819,2024-06-14 05:23:00,Out For Delivery,Hyderabad,18.78124,72.74316,10
4095,819,2024-06-14 06:30:00,Delivered,Mumbai,19.21311,78.922,2
4096,820,2024-05-12 00:00:00,Picked Up,Chennai,12.93263,77.4792,0
4097,820,2024-05-12 06:03:00,In Transit,Chennai,14.22011,74.06845,0
4098,820,2024-05-12 12:07:00,At Hub,Bengaluru,18.97489,76.051,7
4099,820,2024-05-12 17:58:00,Out For Delivery,Pune,14.83267,80.17023,0
4100,820,2024-05-12 21:39:00,Delivered,Mysuru,14.65922,80.87411,0
4101,821,2024-11-30 00:00:00,Picked Up,Mysuru,19.73289,73.77511,0
4102,821,2024-11-30 05:20:00,In Transit,Mysuru,13.04261,80.09153,0
4103,821,2024-11-30 10:40:00,At Hub,Mumbai,18.45361,73.67382,15
4104,821,2024-11-30 15:49:00,Out For Delivery,Chennai,12.46171,80.61442,0
4105,821,2024-11-30 19:04:00,Delivered,Hyderabad,18.19193,76.27392,13
4106,822,2024-02-23 00:00:00,Picked Up,Chennai,18.09857,75.77187,0
4107,822,2024-02-23 02:59:00,In Transit,Mumbai,13.62362,78.91532,0
4108,822,2024-02-23 05:59:00,At Hub,Mysuru,15.15115,81.13612,27
4109,822,2024-02-23 08:52:00,Out For Delivery,Hyderabad,19.61677,74.62831,14
4110,822,2024-02-23 10:42:00,Delivered,Hyderabad,18.44452,76.31106,1
4111,823,2025-01-03 00:00:00,Picked Up,Bengaluru,19.48247,76.46109,0
4112,823,2025-01-03 05:46:00,In Transit,Pune,17.97544,76.60931,0
4113,823,2025-01-03 11:33:00,At Hub,Hyderabad,15.20125,79.14835,0
4114,823,2025-01-03 17:07:00,Out For Delivery,Bengaluru,16.76412,78.55994,0
4115,823,2025-01-03 20:38:00,Delivered,Pune,11.88624,79.69429,2
4116,824,2024-01-14 00:00:00,Picked Up,Mysuru,20.11206,76.08054,0
4117,824,2024-01-14 05:43:00,In Transit,Bengaluru,11.59538,73.99418,0
4118,824,2024-01-14 11:26:00,At Hub,Chennai,17.17698,77.8863,0
4119,824,2024-01-14 16:56:00,Out For Delivery,Chennai,18.1436,78.55426,0
4120,824,2024-01-14 20:25:00,Delivered,Pune,14.30849,77.3003,17
4121,825,2024-12-21 00:00:00,Picked Up,Bengaluru,12.78128,76.48257,0
4122,825,2024-12-21 01:28:00,In Transit,Mumbai,19.16642,76.20648,0
4123,825,2024-12-21 02:56:00,At Hub,Bengaluru,13.16933,77.61373,9
4124,825,2024-12-21 04:22:00,Out For Delivery,Mumbai,15.90205,76.00804,22
4125,825,2024-12-21 05:16:00,Delivered,Hyderabad,12.13303,73.36917,1
4126,826,2025-02-11 00:00:00,Picked Up,Hyderabad,15.11847,75.18736,0
4127,826,2025-02-11 03:59:00,In Transit,Hyderabad,19.55224,75.80621,0
4128,826,2025-02-11 07:58:00,At Hub,Bengaluru,18.09337,77.16618,0
4129,826,2025-02-11 11:48:00,Out For Delivery,Pune,19.69457,77.16478,0
4130,826,2025-02-11 14:14:00,Delivered,Mumbai,18.73252,75.7124,18
4131,827,2025-01-31 00:00:00,Picked Up,Bengaluru,12.37184,78.42866,0
4132,827,2025-01-31 05:52:00,In Transit,Hyderabad,11.56751,76.68258,0
4133,827,2025-01-31 11:44:00,At Hub,Chennai,20.02095,76.58675,12
4134,827,2025-01-31 17:24:00,Out For Delivery,Hyderabad,18.61223,76.9685,0
4135,827,2025-01-31 20:58:00,Delivered,Pune,19.2427,79.41504,16
4136,828,2025-03-09 00:00:00,Picked Up,Hyderabad,14.07743,77.29607,0
4137,828,2025-03-09 06:51:00,In Transit,Mysuru,13.44791,76.40647,0
4138,828,2025-03-09 13:42:00,At Hub,Pune,15.71265,79.81843,4
4139,828,2025-03-09 20:19:00,Out For Delivery,Chennai,11.65403,80.08361,2
4140,828,2025-03-10 00:29:00,Delivered,Mumbai,13.01622,77.97256,18
4141,829,2024-08-26 00:00:00,Picked Up,Hyderabad,11.71725,76.01566,0
4142,829,2024-08-26 06:06:00,In Transit,Pune,20.07785,73.3861,0
4143,829,2024-08-26 12:12:00,At Hub,Mumbai,19.37427,80.15019,0
4144,829,2024-08-26 18:05:00,Out For Delivery,Chennai,13.56798,73.21445,0
4145,829,2024-08-26 21:48:00,Delivered,Mysuru,17.34713,72.78265,0
4146,830,2025-03-16 00:00:00,Picked Up,Pune,12.66057,78.54008,0
4147,830,2025-03-16 02:24:00,In Transit,Chennai,13.34762,80.04677,0
4148,830,2025-03-16 04:48:00,At Hub,Chennai,12.00974,74.39624,22
4149,830,2025-03-16 07:07:00,Out For Delivery,Bengaluru,16.80586,78.88973,0
4150,830,2025-03-16 08:35:00,Delivered,Mumbai,14.23595,79.79429,13
4151,831,2024-08-26 00:00:00,Picked Up,Bengaluru,16.74973,75.92428,0
4152,831,2024-08-26 05:55:00,In Transit,Chennai,16.35149,77.5755,0
4153,831,2024-08-26 11:50:00,At Hub,Pune,14.48785,76.02794,0
4154,831,2024-08-26 17:33:00,Out For Delivery,Hyderabad,18.12166,76.74634,0
4155,831,2024-08-26 21:09:00,Delivered,Mysuru,15.11662,79.42522,2
4156,832,2024-01-16 00:00:00,Picked Up,Mysuru,16.25041,77.31385,0
4157,832,2024-01-16 04:58:00,In Transit,Bengaluru,11.96406,76.00768,0
4158,832,2024-01-16 09:56:00,At Hub,Hyderabad,13.85538,81.29415,9
4159,832,2024-01-16 14:43:00,Out For Delivery,Bengaluru,17.38323,75.50006,15
4160,832,2024-01-16 17:45:00,Delivered,Mysuru,16.22875,79.89672,0
4161,833,2024-07-25 00:00:00,Picked Up,Mumbai,19.1853,73.91147,0
4162,833,2024-07-25 06:00:00,In Transit,Mysuru,14.45429,75.44996,0
4163,833,2024-07-25 12:01:00,At Hub,Mysuru,18.93693,75.85785,6
4164,833,2024-07-25 17:49:00,Out For Delivery,Hyderabad,17.93831,78.02376,0
4165,833,2024-07-25 21:28:00,Delivered,Bengaluru,17.67112,80.02017,0
4166,834,2024-07-21 00:00:00,Picked Up,Chennai,17.46693,72.65733,0
4167,834,2024-07-21 06:16:00,In Transit,Pune,13.38123,73.11142,0
4168,834,2024-07-21 12:33:00,At Hub,Chennai,16.46236,79.157,0
4169,834,2024-07-21 18:36:00,Out For Delivery,Mumbai,19.9512,73.23639,32
4170,834,2024-07-21 22:25:00,Delivered,Mumbai,19.34065,73.6097,13
4171,835,2025-01-15 00:00:00,Picked Up,Bengaluru,14.91874,79.99266,0
4172,835,2025-01-15 01:45:00,In Transit,Chennai,19.38441,76.95607,0
4173,835,2025-01-15 03:31:00,At Hub,Mysuru,18.745,73.5693,29
4174,835,2025-01-15 05:12:00,Out For Delivery,Hyderabad,18.5476,76.73523,15
4175,835,2025-01-15 06:17:00,Delivered,Bengaluru,15.93014,80.81644,0
4176,836,2024-10-11 00:00:00,Picked Up,Bengaluru,16.26937,80.88796,0
4177,836,2024-10-11 02:42:00,In Transit,Chennai,13.06852,78.8724,0
4178,836,2024-10-11 05:25:00,At Hub,Pune,18.56648,78.47633,0
4179,836,2024-10-11 08:02:00,Out For Delivery,Mumbai,18.9901,79.73049,23
4180,836,2024-10-11 09:41:00,Delivered,Mysuru,12.56391,79.96757,35
4181,837,2025-03-02 00:00:00,Picked Up,Hyderabad,15.1024,74.73253,0
4182,837,2025-03-02 02:47:00,In Transit,Mumbai,19.06699,76.30182,0
4183,837,2025-03-02 05:34:00,At Hub,Mysuru,11.53419,76.86004,0
4184,837,2025-03-02 08:16:00,Out For Delivery,Bengaluru,12.37199,79.13851,16
4185,837,2025-03-02 09:58:00,Delivered,Pune,12.25719,75.0226,0
4186,838,2024-02-20 00:00:00,Picked Up,Bengaluru,18.29897,73.83397,0
4187,838,2024-02-20 06:21:00,In Transit,Pune,17.13029,80.57335,0
4188,838,2024-02-20 12:43:00,At Hub,Chennai,17.41458,79.63699,0
4189,838,2024-02-20 18:52:00,Out For Delivery,Mysuru,19.28249,78.79293,0
4190,838,2024-02-20 22:44:00,Delivered,Mumbai,17.06412,78.34115,0
4191,839,2024-12-10 00:00:00,Picked Up,Bengaluru,15.10354,72.8921,0
4192,839,2024-12-10 02:38:00,In Transit,Pune,18.32464,78.47268,0
4193,839,2024-12-10 05:16:00,At Hub,Pune,14.42459,75.09003,19
4194,839,2024-12-10 07:49:00,Out For Delivery,Bengaluru,19.09333,79.51349,4
4195,839,2024-12-10 09:26:00,Delivered,Mumbai,13.37112,78.27481,0
4196,840,2025-03-05 00:00:00,Picked Up,Mysuru,14.84986,79.86096,0
4197,840,2025-03-05 04:41:00,In Transit,Chennai,19.76461,79.5896,0
4198,840,2025-03-05 09:23:00,At Hub,Chennai,14.78465,79.44044,5
4199,840,2025-03-05 13:55:00,Out For Delivery,Hyderabad,11.79052,75.89431,0
4200,840,2025-03-05 16:47:00,Delivered,Hyderabad,19.36097,74.60308,0
4201,841,2025-03-22 00:00:00,Picked Up,Hyderabad,13.29666,81.03442,0
4202,841,2025-03-22 06:28:00,In Transit,Mumbai,11.71754,79.41488,0
4203,841,2025-03-22 12:56:00,At Hub,Mysuru,19.48488,73.72885,2
4204,841,2025-03-22 19:10:00,Out For Delivery,Mysuru,16.30048,74.91168,4
4205,841,2025-03-22 23:06:00,Delivered,Hyderabad,14.48316,76.18165,3
4206,842,2025-01-19 00:00:00,Picked Up,Hyderabad,19.58184,80.51462,0
4207,842,2025-01-19 05:28:00,In Transit,Mumbai,17.72639,80.2852,0
4208,842,2025-01-19 10:56:00,At Hub,Hyderabad,14.28094,75.85376,29
4209,842,2025-01-19 16:13:00,Out For Delivery,Chennai,15.69079,76.02579,28
4210,842,2025-01-19 19:33:00,Delivered,Bengaluru,20.07977,79.72589,26
4211,843,2024-03-01 00:00:00,Picked Up,Chennai,15.28433,78.90017,0
4212,843,2024-03-01 02:18:00,In Transit,Chennai,13.84519,73.38149,0
4213,843,2024-03-01 04:36:00,At Hub,Pune,11.64387,79.67017,0
4214,843,2024-03-01 06:50:00,Out For Delivery,Bengaluru,14.62498,77.60768,0
4215,843,2024-03-01 08:14:00,Delivered,Chennai,19.76747,81.289,8
4216,844,2024-10-26 00:00:00,Picked Up,Bengaluru,14.73518,75.12947,0
4217,844,2024-10-26 03:09:00,In Transit,Chennai,18.9677,81.28778,0
4218,844,2024-10-26 06:18:00,At Hub,Mumbai,16.97788,79.49724,18
4219,844,2024-10-26 09:21:00,Out For Delivery,Mumbai,16.49615,79.8309,0
4220,844,2024-10-26 11:16:00,Delivered,Hyderabad,17.48659,72.68624,23
4221,845,2024-07-20 00:00:00,Picked Up,Mumbai,14.42934,73.77139,0
4222,845,2024-07-20 02:08:00,In Transit,Bengaluru,13.52686,80.46831,0
4223,845,2024-07-20 04:17:00,At Hub,Pune,16.14668,74.42077,19
4224,845,2024-07-20 06:20:00,Out For Delivery,Hyderabad,12.9289,74.58382,0
4225,845,2024-07-20 07:39:00,Delivered,Chennai,19.74414,76.58201,0
4226,846,2024-07-20 00:00:00,Picked Up,Mumbai,12.01153,78.91754,0
4227,846,2024-07-20 01:27:00,In Transit,Hyderabad,14.36095,78.2507,0
4228,846,2024-07-20 02:55:00,At Hub,Mumbai,13.93247,77.52254,5
4229,846,2024-07-20 04:20:00,Out For Delivery,Hyderabad,15.53912,80.65914,0
4230,846,2024-07-20 05:14:00,Delivered,Bengaluru,19.34207,73.29093,0
4231,847,2024-05-26 00:00:00,Picked Up,Bengaluru,12.64779,76.86048,0
4232,847,2024-05-26 05:44:00,In Transit,Chennai,12.42759,75.54111,0
4233,847,2024-05-26 11:29:00,At Hub,Mysuru,19.76061,81.27126,10
4234,847,2024-05-26 17:01:00,Out For Delivery,Hyderabad,14.7646,77.77131,0
4235,847,2024-05-26 20:31:00,Delivered,Mysuru,13.29347,76.04423,0
4236,848,2024-06-04 00:00:00,Picked Up,Mysuru,12.16085,78.61958,0
4237,848,2024-06-04 03:02:00,In Transit,Pune,13.69886,75.24037,0
4238,848,2024-06-04 06:05:00,At Hub,Bengaluru,12.55341,80.109,30
4239,848,2024-06-04 09:01:00,Out For Delivery,Chennai,16.45406,76.11234,46
4240,848,2024-06-04 10:53:00,Delivered,Hyderabad,13.17501,79.05717,1
4241,849,2024-02-03 00:00:00,Picked Up,Chennai,12.60539,73.41409,0
4242,849,2024-02-03 01:40:00,In Transit,Bengaluru,17.67826,74.33777,0
4243,849,2024-02-03 03:21:00,At Hub,Mysuru,15.40936,78.7355,1
4244,849,2024-02-03 04:57:00,Out For Delivery,Chennai,16.92386,78.17069,0
4245,849,2024-02-03 05:59:00,Delivered,Hyderabad,14.3043,76.35438,0
4246,850,2024-01-16 00:00:00,Picked Up,Mumbai,14.17492,81.16745,0
4247,850,2024-01-16 01:47:00,In Transit,Pune,18.58225,73.94896,0
4248,850,2024-01-16 03:35:00,At Hub,Bengaluru,11.54867,72.87649,20
4249,850,2024-01-16 05:19:00,Out For Delivery,Mysuru,16.14004,80.05036,0
4250,850,2024-01-16 06:25:00,Delivered,Hyderabad,17.90973,74.39736,0
4251,851,2024-03-05 00:00:00,Picked Up,Hyderabad,14.9739,76.96947,0
4252,851,2024-03-05 02:31:00,In Transit,Chennai,18.54879,79.88427,0
4253,851,2024-03-05 05:03:00,At Hub,Bengaluru,17.54019,73.48384,5
4254,851,2024-03-05 07:29:00,Out For Delivery,Mumbai,16.41801,74.68849,18
4255,851,2024-03-05 09:02:00,Delivered,Mumbai,13.73578,72.95923,34
4256,852,2024-01-14 00:00:00,Picked Up,Pune,11.58903,72.695,0
4257,852,2024-01-14 05:59:00,In Transit,Mysuru,11.57264,73.47112,0
4258,852,2024-01-14 11:59:00,At Hub,Pune,13.58355,74.44675,0
4259,852,2024-01-14 17:45:00,Out For Delivery,Chennai,18.96423,78.46693,6
4260,852,2024-01-14 21:24:00,Delivered,Bengaluru,14.07591,77.44222,0
4261,853,2024-10-04 00:00:00,Picked Up,Mumbai,17.71925,78.90732,0
4262,853,2024-10-04 04:31:00,In Transit,Bengaluru,17.29888,80.16313,0
4263,853,2024-10-04 09:03:00,At Hub,Chennai,15.23975,78.14582,8
4264,853,2024-10-04 13:25:00,Out For Delivery,Bengaluru,18.61844,72.54974,20
4265,853,2024-10-04 16:10:00,Delivered,Bengaluru,13.45785,76.6958,21
4266,854,2024-04-16 00:00:00,Picked Up,Bengaluru,12.65346,75.97667,0
4267,854,2024-04-16 05:21:00,In Transit,Chennai,13.04108,75.69992,0
4268,854,2024-04-16 10:42:00,At Hub,Chennai,14.74914,81.2399,3
4269,854,2024-04-16 15:52:00,Out For Delivery,Chennai,13.59266,77.03681,0
4270,854,2024-04-16 19:08:00,Delivered,Mumbai,16.45643,74.45002,0
4271,855,2025-02-04 00:00:00,Picked Up,Hyderabad,18.08262,75.22407,0
4272,855,2025-02-04 04:29:00,In Transit,Mysuru,19.52254,78.27916,0
4273,855,2025-02-04 08:59:00,At Hub,Mysuru,18.61586,75.05624,26
4274,855,2025-02-04 13:19:00,Out For Delivery,Mysuru,14.45552,80.73641,0
4275,855,2025-02-04 16:03:00,Delivered,Bengaluru,18.21351,80.59187,25
4276,856,2024-06-22 00:00:00,Picked Up,Pune,16.13885,73.38057,0
4277,856,2024-06-22 05:53:00,In Transit,Pune,16.62159,79.34988,0
4278,856,2024-06-22 11:47:00,At Hub,Hyderabad,12.31195,74.01939,1
4279,856,2024-06-22 17:28:00,Out For Delivery,Bengaluru,19.21459,78.40184,5
4280,856,2024-06-22 21:03:00,Delivered,Bengaluru,20.04375,73.0547,2
4281,857,2025-02-08 00:00:00,Picked Up,Bengaluru,19.35611,79.6638,0
4282,857,2025-02-08 05:46:00,In Transit,Chennai,14.2339,81.06703,0
4283,857,2025-02-08 11:33:00,At Hub,Mysuru,19.16251,79.16739,14
4284,857,2025-02-08 17:07:00,Out For Delivery,Mumbai,16.40219,73.55602,0
4285,857,2025-02-08 20:38:00,Delivered,Chennai,18.39229,79.17154,0
4286,858,2024-04-03 00:00:00,Picked Up,Bengaluru,19.42233,72.63051,0
4287,858,2024-04-03 01:34:00,In Transit,Hyderabad,18.5392,80.75847,0
4288,858,2024-04-03 03:09:00,At Hub,Bengaluru,18.36691,73.64571,12
4289,858,2024-04-03 04:41:00,Out For Delivery,Bengaluru,20.08615,76.00278,26
4290,858,2024-04-03 05:39:00,Delivered,Mumbai,14.38758,77.99494,26
4291,859,2025-02-10 00:00:00,Picked Up,Bengaluru,18.6828,80.74361,0
4292,859,2025-02-10 04:52:00,In Transit,Chennai,18.48718,76.25473,0
4293,859,2025-02-10 09:45:00,At Hub,Pune,15.7683,74.40684,19
4294,859,2025-02-10 14:27:00,Out For Delivery,Mumbai,12.97659,72.50139,10
4295,859,2025-02-10 17:25:00,Delivered,Mysuru,13.6214,75.12131,0
4296,860,2024-03-17 00:00:00,Picked Up,Mumbai,16.3753,76.00202,0
4297,860,2024-03-17 02:03:00,In Transit,Mumbai,17.36966,72.98962,0
4298,860,2024-03-17 04:07:00,At Hub,Bengaluru,12.57827,76.89306,9
4299,860,2024-03-17 06:06:00,Out For Delivery,Mumbai,12.08314,80.38233,0
4300,860,2024-03-17 07:22:00,Delivered,Mysuru,17.51882,73.57024,0
4301,861,2025-01-16 00:00:00,Picked Up,Mumbai,12.0659,81.07888,0
4302,861,2025-01-16 03:04:00,In Transit,Chennai,17.4262,76.17361,0
4303,861,2025-01-16 06:09:00,At Hub,Hyderabad,18.28567,76.70532,20
4304,861,2025-01-16 09:06:00,Out For Delivery,Chennai,15.23998,72.59705,17
4305,861,2025-01-16 10:59:00,Delivered,Chennai,13.26744,80.59251,7
4306,862,2024-03-05 00:00:00,Picked Up,Hyderabad,19.45991,81.20482,0
4307,862,2024-03-05 03:12:00,In Transit,Hyderabad,19.10429,81.2805,0
4308,862,2024-03-05 06:24:00,At Hub,Mumbai,13.62877,79.9118,15
4309,862,2024-03-05 09:29:00,Out For Delivery,Chennai,12.35641,81.1189,0
4310,862,2024-03-05 11:26:00,Delivered,Bengaluru,14.07541,80.16385,14
4311,863,2024-11-05 00:00:00,Picked Up,Pune,11.53591,72.68502,0
4312,863,2024-11-05 02:56:00,In Transit,Pune,15.55308,74.60069,0
4313,863,2024-11-05 05:52:00,At Hub,Pune,12.17413,73.93113,14
4314,863,2024-11-05 08:42:00,Out For Delivery,Chennai,14.87603,74.13332,32
